variable,gender,age_min,age_max,percentile,value
Weight,2,66,79,94.2,248.1035256
Weight,2,80,99,94.2,214.5584686
Weight,1,0,18,94.2,182.762998
Weight,1,18,25,94.2,277.8076936
Weight,1,26,35,94.2,292.4274107
Weight,1,36,45,94.2,287.644708
Weight,1,46,55,94.2,289.5230443
Weight,1,56,65,94.2,282.376989
Weight,1,66,79,94.2,264.4715063
Weight,1,80,99,94.2,231.5344835
Weight,2,0,18,94.3,171.519436
Weight,2,18,25,94.3,253.8785277
Weight,2,26,35,94.3,271.6883299
Weight,2,36,45,94.3,280.1287175
Weight,2,46,55,94.3,274.753413
Weight,2,56,65,94.3,259.4326268
Weight,2,66,79,94.3,248.240212
Weight,2,80,99,94.3,214.9683074
Weight,1,0,18,94.3,183.7228895
Weight,1,18,25,94.3,278.5788697
Weight,1,26,35,94.3,293.3268956
Weight,1,36,45,94.3,289.8264
Weight,1,46,55,94.3,289.6703129
Weight,1,56,65,94.3,282.8223222
Weight,1,66,79,94.3,264.8489372
Weight,1,80,99,94.3,231.5944492
Weight,2,0,18,94.4,172.2460788
Weight,2,18,25,94.4,254.7658872
Weight,2,26,35,94.4,272.0994915
Weight,2,36,45,94.4,280.207202
Weight,2,46,55,94.4,275.0695556
Weight,2,56,65,94.4,261.3021446
Weight,2,66,79,94.4,248.2754859
Weight,2,80,99,94.4,215.490141
Weight,1,0,18,94.4,184.3132868
Weight,1,18,25,94.4,278.9620326
Weight,1,26,35,94.4,294.113945
Weight,1,36,45,94.4,293.5795451
Weight,1,46,55,94.4,290.3396355
Weight,1,56,65,94.4,283.4012555
Weight,1,66,79,94.4,265.9847575
Weight,1,80,99,94.4,231.6544148
Weight,2,0,18,94.5,172.621746
Weight,2,18,25,94.5,255.1572073
Weight,2,26,35,94.5,274.7717114
Weight,2,36,45,94.5,280.207202
Weight,2,46,55,94.5,275.7593812
Weight,2,56,65,94.5,263.0817138
Weight,2,66,79,94.5,248.5819281
Weight,2,80,99,94.5,216.0119745
Weight,1,0,18,94.5,185.124146
Weight,1,18,25,94.5,279.090562
Weight,1,26,35,94.5,294.5978591
Weight,1,36,45,94.5,293.9993047
Weight,1,46,55,94.5,290.789378
Weight,1,56,65,94.5,284.39598
Weight,1,66,79,94.5,266.4327362
Weight,1,80,99,94.5,231.7496544
Weight,2,0,18,94.6,173.06267
Weight,2,18,25,94.6,255.2839729
Weight,2,26,35,94.6,276.1264504
Weight,2,36,45,94.6,280.207202
Weight,2,46,55,94.6,276.4253969
Weight,2,56,65,94.6,264.113476
Weight,2,66,79,94.6,248.681136
Weight,2,80,99,94.6,216.5338081
Weight,1,0,18,94.6,185.7145433
Weight,1,18,25,94.6,279.5616893
Weight,1,26,35,94.6,294.7290339
Weight,1,36,45,94.6,294.096308
Weight,1,46,55,94.6,290.789378
Weight,1,56,65,94.6,284.39598
Weight,1,66,79,94.6,266.6514345
Weight,1,80,99,94.6,232.0494827
Weight,2,0,18,94.7,173.2937142
Weight,2,18,25,94.7,256.6839066
Weight,2,26,35,94.7,276.8658799
Weight,2,36,45,94.7,280.207202
Weight,2,46,55,94.7,276.8996106
Weight,2,56,65,94.7,264.1855671
Weight,2,66,79,94.7,248.7538885
Weight,2,80,99,94.7,216.9884007
Weight,1,0,18,94.7,186.0844785
Weight,1,18,25,94.7,280.05354
Weight,1,26,35,94.7,294.757694
Weight,1,36,45,94.7,294.096308
Weight,1,46,55,94.7,291.3149594
Weight,1,56,65,94.7,285.3205976
Weight,1,66,79,94.7,266.9759546
Weight,1,80,99,94.7,232.349311
Weight,2,0,18,94.8,174.304312
Weight,2,18,25,94.8,257.9846324
Weight,2,26,35,94.8,277.4946376
Weight,2,36,45,94.8,280.410027
Weight,2,46,55,94.8,276.900272
Weight,2,56,65,94.8,264.745761
Weight,2,66,79,94.8,249.0603306
Weight,2,80,99,94.8,217.2203268
Weight,1,0,18,94.8,186.29039
Weight,1,18,25,94.8,280.439128
Weight,1,26,35,94.8,294.8106049
Weight,1,36,45,94.8,294.4349376
Weight,1,46,55,94.8,292.3114476
Weight,1,56,65,94.8,285.8325104
Weight,1,66,79,94.8,266.979482
Weight,1,80,99,94.8,232.6491394
Weight,2,0,18,94.9,175.4101494
Weight,2,18,25,94.9,258.2381637
Weight,2,26,35,94.9,277.8425266
Weight,2,36,45,94.9,281.1904625
Weight,2,46,55,94.9,277.0911921
Weight,2,56,65,94.9,264.774862
Weight,2,66,79,94.9,249.8561985
Weight,2,80,99,94.9,217.4522528
Weight,1,0,18,94.9,186.6969219
Weight,1,18,25,94.9,281.1190328
Weight,1,26,35,94.9,295.3353044
Weight,1,36,45,94.9,294.9711012
Weight,1,46,55,94.9,293.9314024
Weight,1,56,65,94.9,286.0126278
Weight,1,66,79,94.9,267.3886595
Weight,1,80,99,94.9,232.9489677
Weight,2,0,18,95,176.8987088
Weight,2,18,25,95,258.6570415
Weight,2,26,35,95,278.1569054
Weight,2,36,45,95,281.7063436
Weight,2,46,55,95,277.4734732
Weight,2,56,65,95,264.9181623
Weight,2,66,79,95,250.444832
Weight,2,80,99,95,217.6841788
Weight,1,0,18,95,187.613162
Weight,1,18,25,95,282.1472676
Weight,1,26,35,95,295.6946575
Weight,1,36,45,95,295.3749876
Weight,1,46,55,95,294.6254168
Weight,1,56,65,95,286.1927453
Weight,1,66,79,95,267.9495148
Weight,1,80,99,95,233.248796
Weight,2,0,18,95.1,177.8616868
Weight,2,18,25,95.1,259.2908698
Weight,2,26,35,95.1,278.5407297
Weight,2,36,45,95.1,282.1067026
Weight,2,46,55,95.1,278.1057582
Weight,2,56,65,95.1,265.9814505
Weight,2,66,79,95.1,250.444832
Weight,2,80,99,95.1,218.1652269
Weight,1,0,18,95.1,187.833624
Weight,1,18,25,95.1,282.411822
Weight,1,26,35,95.1,295.8258324
Weight,1,36,45,95.1,295.7771103
Weight,1,46,55,95.1,295.3917427
Weight,1,56,65,95.1,286.3728628
Weight,1,66,79,95.1,268.2740349
Weight,1,80,99,95.1,233.5486243
Weight,2,0,18,95.2,178.5671652
Weight,2,18,25,95.2,259.7483284
Weight,2,26,35,95.2,279.6410556
Weight,2,36,45,95.2,282.4259316
Weight,2,46,55,95.2,278.4805436
Weight,2,56,65,95.2,267.8137102
Weight,2,66,79,95.2,251.7146931
Weight,2,80,99,95.2,218.976968
Weight,1,0,18,95.2,188.3750787
Weight,1,18,25,95.2,282.4365137
Weight,1,26,35,95.2,296.1510138
Weight,1,36,45,95.2,296.179233
Weight,1,46,55,95.2,296.422623
Weight,1,56,65,95.2,287.4171912
Weight,1,66,79,95.2,270.3763605
Weight,1,80,99,95.2,233.8484526
Weight,2,0,18,95.3,179.357301
Weight,2,18,25,95.3,260.1286254
Weight,2,26,35,95.3,281.8194406
Weight,2,36,45,95.3,283.05028
Weight,2,46,55,95.3,278.7303271
Weight,2,56,65,95.3,269.6151052
Weight,2,66,79,95.3,252.9459734
Weight,2,80,99,95.3,219.7887091
Weight,1,0,18,95.3,189.4359418
Weight,1,18,25,95.3,283.3362192
Weight,1,26,35,95.3,296.5985517
Weight,1,36,45,95.3,296.7683074
Weight,1,46,55,95.3,297.0540262
Weight,1,56,65,95.3,287.8354077
Weight,1,66,79,95.3,271.6585675
Weight,1,80,99,95.3,234.5292393
Weight,2,0,18,95.4,179.5160337
Weight,2,18,25,95.4,261.1151928
Weight,2,26,35,95.4,283.8236606
Weight,2,36,45,95.4,283.5793888
Weight,2,46,55,95.4,278.9320498
Weight,2,56,65,95.4,270.5655169
Weight,2,66,79,95.4,254.0052933
Weight,2,80,99,95.4,220.6004501
Weight,1,0,18,95.4,190.479168
Weight,1,18,25,95.4,284.0353042
Weight,1,26,35,95.4,297.9103006
Weight,1,36,45,95.4,297.4526215
Weight,1,46,55,95.4,297.5231693
Weight,1,56,65,95.4,288.1998313
Weight,1,66,79,95.4,272.0818545
Weight,1,80,99,95.4,235.3087929
Weight,2,0,18,95.5,179.896992
Weight,2,18,25,95.5,262.0742025
Weight,2,26,35,95.5,284.1380395
Weight,2,36,45,95.5,284.0167854
Weight,2,46,55,95.5,280.8289048
Weight,2,56,65,95.5,271.8726361
Weight,2,66,79,95.5,254.7713988
Weight,2,80,99,95.5,221.5213199
Weight,1,0,18,95.5,192.463326
Weight,1,18,25,95.5,284.2923629
Weight,1,26,35,95.5,299.8172969
Weight,1,36,45,95.5,298.3909078
Weight,1,46,55,95.5,297.8177066
Weight,1,56,65,95.5,288.7401837
Weight,1,66,79,95.5,272.2441146
Weight,1,80,99,95.5,236.0883466
Weight,2,0,18,95.6,180.558378
Weight,2,18,25,95.6,262.8347964
Weight,2,26,35,95.6,286.1138199
Weight,2,36,45,95.6,284.3289596
Weight,2,46,55,95.6,281.9285693
Weight,2,56,65,95.6,273.3411335
Weight,2,66,79,95.6,255.7226923
Weight,2,80,99,95.6,222.5070055
Weight,1,0,18,95.6,193.124712
Weight,1,18,25,95.6,284.8563047
Weight,1,26,35,95.6,302.7031445
Weight,1,36,45,95.6,299.3838686
Weight,1,46,55,95.6,298.2462847
Weight,1,56,65,95.6,289.2920001
Weight,1,66,79,95.6,272.5421792
Weight,1,80,99,95.6,236.8185167
Weight,2,0,18,95.7,181.3908425
Weight,2,18,25,95.7,263.8378985
Weight,2,26,35,95.7,287.261986
Weight,2,36,45,95.7,284.5185569
Weight,2,46,55,95.7,283.1197255
Weight,2,56,65,95.7,274.4520415
Weight,2,66,79,95.7,256.7445337
Weight,2,80,99,95.7,223.4926911
Weight,1,0,18,95.7,193.9386577
Weight,1,18,25,95.7,285.6274807
Weight,1,26,35,95.7,304.3081078
Weight,1,36,45,95.7,300.4561958
Weight,1,46,55,95.7,298.748938
Weight,1,56,65,95.7,290.0124699
Weight,1,66,79,95.7,273.4875202
Weight,1,80,99,95.7,237.1783107
Weight,2,0,18,95.8,181.5442841
Weight,2,18,25,95.8,265.105555
Weight,2,26,35,95.8,287.3572256
Weight,2,36,45,95.8,285.6640774
Weight,2,46,55,95.8,286.1230793
Weight,2,56,65,95.8,275.1039476
Weight,2,66,79,95.8,257.5106391
Weight,2,80,99,95.8,224.4783767
Weight,1,0,18,95.8,194.3425441
Weight,1,18,25,95.8,287.5318315
Weight,1,26,35,95.8,305.4258502
Weight,1,36,45,95.8,302.2445835
Weight,1,46,55,95.8,299.3380125
Weight,1,56,65,95.8,290.5817028
Weight,1,66,79,95.8,274.9937166
Weight,1,80,99,95.8,237.5381047
Weight,2,0,18,95.9,182.101612
Weight,2,18,25,95.9,267.029086
Weight,2,26,35,95.9,288.6147408
Weight,2,36,45,95.9,288.4736452
Weight,2,46,55,95.9,286.9994158
Weight,2,56,65,95.9,275.4774103
Weight,2,66,79,95.9,257.720078
Weight,2,80,99,95.9,224.7942988
Weight,1,0,18,95.9,194.667946
Weight,1,18,25,95.9,289.8449188
Weight,1,26,35,95.9,310.5416709
Weight,1,36,45,95.9,304.0647178
Weight,1,46,55,95.9,299.7921642
Weight,1,56,65,95.9,291.2329475
Weight,1,66,79,95.9,275.6427568
Weight,1,80,99,95.9,237.8978987
Weight,2,0,18,96,183.1245557
Weight,2,18,25,96,269.184102
Weight,2,26,35,96,289.5547908
Weight,2,36,45,96,289.1844146
Weight,2,46,55,96,287.7558209
Weight,2,56,65,96,275.797962
Weight,2,66,79,96,257.720078
Weight,2,80,99,96,224.9682433
Weight,1,0,18,96,194.888408
Weight,1,18,25,96,293.4437405
Weight,1,26,35,96,314.378812
Weight,1,36,45,96,304.4668405
Weight,1,46,55,96,300.2956994
Weight,1,56,65,96,291.8123217
Weight,1,66,79,96,276.0448794
Weight,1,80,99,96,238.2047818
Weight,2,0,18,96.1,184.1351535
Weight,2,18,25,96.1,269.184102
Weight,2,26,35,96.1,290.1705412
Weight,2,36,45,96.1,289.9798415
Weight,2,46,55,96.1,288.8541626
Weight,2,56,65,96.1,275.797962
Weight,2,66,79,96.1,257.720078
Weight,2,80,99,96.1,225.1421878
Weight,1,0,18,96.1,195.3549056
Weight,1,18,25,96.1,295.766969
Weight,1,26,35,96.1,315.6905609
Weight,1,36,45,96.1,304.7419771
Weight,1,46,55,96.1,300.8847739
Weight,1,56,65,96.1,292.4141829
Weight,1,66,79,96.1,276.5651698
Weight,1,80,99,96.1,238.4446444
Weight,2,0,18,96.2,184.7048273
Weight,2,18,25,96.2,269.2502406
Weight,2,26,35,96.2,290.3277306
Weight,2,36,45,96.2,290.789378
Weight,2,46,55,96.2,289.8025901
Weight,2,56,65,96.2,276.1568741
Weight,2,66,79,96.2,259.8012393
Weight,2,80,99,96.2,225.3187779
Weight,1,0,18,96.2,196.704133
Weight,1,18,25,96.2,296.5381451
Weight,1,26,35,96.2,316.4004485
Weight,1,36,45,96.2,304.876018
Weight,1,46,55,96.2,305.6837907
Weight,1,56,65,96.2,294.2153575
Weight,1,66,79,96.2,277.3694151
Weight,1,80,99,96.2,238.6845071
Weight,2,0,18,96.3,184.9199982
Weight,2,18,25,96.3,269.5037719
Weight,2,26,35,96.3,290.348454
Weight,2,36,45,96.3,290.789378
Weight,2,46,55,96.3,290.3356672
Weight,2,56,65,96.3,276.5303368
Weight,2,66,79,96.3,261.24747
Weight,2,80,99,96.3,225.6086854
Weight,1,0,18,96.3,199.0203068
Weight,1,18,25,96.3,297.0255866
Weight,1,26,35,96.3,316.7939732
Weight,1,36,45,96.3,305.2322845
Weight,1,46,55,96.3,309.2103009
Weight,1,56,65,96.3,295.8465558
Weight,1,66,79,96.3,278.0184553
Weight,1,80,99,96.3,238.9243697
Weight,2,0,18,96.4,186.2639346
Weight,2,18,25,96.4,270.0879962
Weight,2,26,35,96.4,290.8608077
Weight,2,36,45,96.4,292.03102
Weight,2,46,55,96.4,291.0248314
Weight,2,56,65,96.4,276.67981
Weight,2,66,79,96.4,261.24747
Weight,2,80,99,96.4,225.8985929
Weight,1,0,18,96.4,199.51811
Weight,1,18,25,96.4,297.4508578
Weight,1,26,35,96.4,318.7219134
Weight,1,36,45,96.4,305.8813247
Weight,1,46,55,96.4,310.5357184
Weight,1,56,65,96.4,296.4305597
Weight,1,66,79,96.4,279.3341725
Weight,1,80,99,96.4,239.3935129
Weight,2,0,18,96.5,187.8600794
Weight,2,18,25,96.5,270.9753558
Weight,2,26,35,96.5,291.9214504
Weight,2,36,45,96.5,293.9419846
Weight,2,46,55,96.5,292.7636152
Weight,2,56,65,96.5,276.67981
Weight,2,66,79,96.5,262.5867767
Weight,2,80,99,96.5,226.1885005
Weight,1,0,18,96.5,200.0780835
Weight,1,18,25,96.5,299.764386
Weight,1,26,35,96.5,320.6509559
Weight,1,36,45,96.5,307.6238563
Weight,1,46,55,96.5,311.1777038
Weight,1,56,65,96.5,297.2356869
Weight,1,66,79,96.5,280.5334858
Weight,1,80,99,96.5,239.9332038
Weight,2,0,18,96.6,188.5585031
Weight,2,18,25,96.6,271.16826
Weight,2,26,35,96.6,292.3930186
Weight,2,36,45,96.6,296.283291
Weight,2,46,55,96.6,293.8167622
Weight,2,56,65,96.6,277.1251432
Weight,2,66,79,96.6,263.231628
Weight,2,80,99,96.6,226.4272608
Weight,1,0,18,96.6,201.258878
Weight,1,18,25,96.6,301.5677652
Weight,1,26,35,96.6,322.4874044
Weight,1,36,45,96.6,308.6432726
Weight,1,46,55,96.6,313.0366393
Weight,1,56,65,96.6,298.9213393
Weight,1,66,79,96.6,280.8580058
Weight,1,80,99,96.6,240.4728948
Weight,2,0,18,96.7,189.376858
Weight,2,18,25,96.7,271.1958178
Weight,2,26,35,96.7,295.7720397
Weight,2,36,45,96.7,297.362673
Weight,2,46,55,96.7,294.5409799
Weight,2,56,65,96.7,278.9816537
Weight,2,66,79,96.7,263.4035884
Weight,2,80,99,96.7,226.4852423
Weight,1,0,18,96.7,202.8537001
Weight,1,18,25,96.7,302.2104119
Weight,1,26,35,96.7,323.3582293
Weight,1,36,45,96.7,309.0453953
Weight,1,46,55,96.7,316.5710861
Weight,1,56,65,96.7,301.2456702
Weight,1,66,79,96.7,281.6534327
Weight,1,80,99,96.7,240.964966
Weight,2,0,18,96.8,192.1458607
Weight,2,18,25,96.8,271.829646
Weight,2,26,35,96.8,299.427961
Weight,2,36,45,96.8,298.2233566
Weight,2,46,55,96.8,295.0151936
Weight,2,56,65,96.8,280.6622356
Weight,2,66,79,96.8,265.2422414
Weight,2,80,99,96.8,226.5432238
Weight,1,0,18,96.8,203.3329844
Weight,1,18,25,96.8,302.5497029
Weight,1,26,35,96.8,323.620579
Weight,1,36,45,96.8,309.5674493
Weight,1,46,55,96.8,318.72985
Weight,1,56,65,96.8,303.2269622
Weight,1,66,79,96.8,282.4647329
Weight,1,80,99,96.8,240.964966
Weight,2,0,18,96.9,195.0171578
Weight,2,18,25,96.9,272.8107019
Weight,2,26,35,96.9,299.5851504
Weight,2,36,45,96.9,299.1298964
Weight,2,46,55,96.9,295.4894074
Weight,2,56,65,96.9,281.5238011
Weight,2,66,79,96.9,266.3787231
Weight,2,80,99,96.9,226.6012053
Weight,1,0,18,96.9,205.02966
Weight,1,18,25,96.9,302.6782323
Weight,1,26,35,96.9,323.7605724
Weight,1,36,45,96.9,310.3046742
Weight,1,46,55,96.9,319.9547369
Weight,1,56,65,96.9,304.3180286
Weight,1,66,79,96.9,283.316598
Weight,1,80,99,96.9,240.964966
Weight,2,0,18,97,196.4228235
Weight,2,18,25,97,274.585421
Weight,2,26,35,97,300.6837126
Weight,2,36,45,97,301.6272899
Weight,2,46,55,97,295.639542
Weight,2,56,65,97,284.3518876
Weight,2,66,79,97,266.979482
Weight,2,80,99,97,226.8289426
Weight,1,0,18,97,205.470584
Weight,1,18,25,97,305.055474
Weight,1,26,35,97,323.9248166
Weight,1,36,45,97,311.6450832
Weight,1,46,55,97,320.1020055
Weight,1,56,65,97,306.1908533
Weight,1,66,79,97,284.2901582
Weight,1,80,99,97,240.964966
Weight,2,0,18,97.1,197.8108523
Weight,2,18,25,97.1,275.9302392
Weight,2,26,35,97.1,302.3684832
Weight,2,36,45,97.1,308.4580845
Weight,2,46,55,97.1,295.8220845
Weight,2,56,65,97.1,287.1230949
Weight,2,66,79,97.1,266.979482
Weight,2,80,99,97.1,227.2927946
Weight,1,0,18,97.1,206.5821534
Weight,1,18,25,97.1,307.7340873
Weight,1,26,35,97.1,324.1871664
Weight,1,36,45,97.1,313.2288822
Weight,1,46,55,97.1,320.8030747
Weight,1,56,65,97.1,308.0356793
Weight,1,66,79,97.1,284.8298492
Weight,1,80,99,97.1,240.964966
Weight,2,0,18,97.2,199.4281615
Weight,2,18,25,97.2,276.9443644
Weight,2,26,35,97.2,304.4977052
Weight,2,36,45,97.2,315.5710705
Weight,2,46,55,97.2,296.4543696
Weight,2,56,65,97.2,288.364296
Weight,2,66,79,97.2,267.0985315
Weight,2,80,99,97.2,227.7566467
Weight,1,0,18,97.2,208.5641068
Weight,1,18,25,97.2,310.3046742
Weight,1,26,35,97.2,324.5244732
Weight,1,36,45,97.2,314.9714139
Weight,1,46,55,97.2,323.8886608
Weight,1,56,65,97.2,308.9475102
Weight,1,66,79,97.2,285.6623137
Weight,1,80,99,97.2,240.964966
Weight,2,0,18,97.3,201.403501
Weight,2,18,25,97.3,283.0897427
Weight,2,26,35,97.3,305.2836522
Weight,2,36,45,97.3,316.8197673
Weight,2,46,55,97.3,297.0866546
Weight,2,56,65,97.3,288.3931765
Weight,2,66,79,97.3,267.3035611
Weight,2,80,99,97.3,228.2204987
Weight,1,0,18,97.3,209.5244393
Weight,1,18,25,97.3,312.5897629
Weight,1,26,35,97.3,324.9179979
Weight,1,36,45,97.3,318.1301934
Weight,1,46,55,97.3,329.9266741
Weight,1,56,65,97.3,310.9288022
Weight,1,66,79,97.3,286.6852574
Weight,1,80,99,97.3,240.964966
Weight,2,0,18,97.4,204.026117
Weight,2,18,25,97.4,289.7752528
Weight,2,26,35,97.4,305.8658923
Weight,2,36,45,97.4,319.3735991
Weight,2,46,55,97.4,298.1135666
Weight,2,56,65,97.4,288.5799078
Weight,2,66,79,97.4,267.6100033
Weight,2,80,99,97.4,228.7200656
Weight,1,0,18,97.4,210.5103453
Weight,1,18,25,97.4,314.5177031
Weight,1,26,35,97.4,327.1810403
Weight,1,36,45,97.4,321.474161
Weight,1,46,55,97.4,331.3667319
Weight,1,56,65,97.4,312.9100942
Weight,1,66,79,97.4,287.1720375
Weight,1,80,99,97.4,240.964966
Weight,2,0,18,97.5,205.5587688
Weight,2,18,25,97.5,290.789378
Weight,2,26,35,97.5,308.035018
Weight,2,36,45,97.5,321.654058
Weight,2,46,55,97.5,299.5031386
Weight,2,56,65,97.5,288.7666392
Weight,2,66,79,97.5,268.4676005
Weight,2,80,99,97.5,229.2418992
Weight,1,0,18,97.5,211.6655662
Weight,1,18,25,97.5,315.6960725
Weight,1,26,35,97.5,329.1773238
Weight,1,36,45,97.5,325.0932652
Weight,1,46,55,97.5,332.2803264
Weight,1,56,65,97.5,314.1307923
Weight,1,66,79,97.5,288.0556492
Weight,1,80,99,97.5,243.3459556
Weight,2,0,18,97.6,207.23428
Weight,2,18,25,97.6,293.0380904
Weight,2,26,35,97.6,315.42292
Weight,2,36,45,97.6,323.214929
Weight,2,46,55,97.6,300.6096373
Weight,2,56,65,97.6,289.5459723
Weight,2,66,79,97.6,270.0218576
Weight,2,80,99,97.6,229.7637327
Weight,1,0,18,97.6,212.304906
Weight,1,18,25,97.6,316.5975416
Weight,1,26,35,97.6,329.3084986
Weight,1,36,45,97.6,331.1409788
Weight,1,46,55,97.6,332.8694009
Weight,1,56,65,97.6,316.241275
Weight,1,66,79,97.6,288.8069837
Weight,1,80,99,97.6,246.5841015
Weight,2,0,18,97.7,210.0949949
Weight,2,18,25,97.7,297.6016538
Weight,2,26,35,97.7,317.9084086
Weight,2,36,45,97.7,324.7757999
Weight,2,46,55,97.7,301.0428452
Weight,2,56,65,97.7,290.2507893
Weight,2,66,79,97.7,272.316867
Weight,2,80,99,97.7,230.2855663
Weight,1,0,18,97.7,213.3243223
Weight,1,18,25,97.7,317.6257763
Weight,1,26,35,97.7,330.2035744
Weight,1,36,45,97.7,338.2416189
Weight,1,46,55,97.7,333.0378338
Weight,1,56,65,97.7,319.8017363
Weight,1,66,79,97.7,289.4207499
Weight,1,80,99,97.7,249.8222473
Weight,2,0,18,97.8,212.5394776
Weight,2,18,25,97.8,301.6250853
Weight,2,26,35,97.8,319.6879779
Weight,2,36,45,97.8,326.3366709
Weight,2,46,55,97.8,301.3005652
Weight,2,56,65,97.8,290.9723615
Weight,2,66,79,97.8,274.4619623
Weight,2,80,99,97.8,231.2320096
Weight,1,0,18,97.8,214.9689688
Weight,1,18,25,97.8,318.9225338
Weight,1,26,35,97.8,331.777673
Weight,1,36,45,97.8,340.2522323
Weight,1,46,55,97.8,335.1286954
Weight,1,56,65,97.8,323.7012681
Weight,1,66,79,97.8,291.2056103
Weight,1,80,99,97.8,252.887551
Weight,2,0,18,97.9,214.068602
Weight,2,18,25,97.9,305.3012892
Weight,2,26,35,97.9,321.6838204
Weight,2,36,45,97.9,328.7705714
Weight,2,46,55,97.9,301.774779
Weight,2,56,65,97.9,291.7181844
Weight,2,66,79,97.9,275.9820478
Weight,2,80,99,97.9,232.2756767
Weight,1,0,18,97.9,216.1158121
Weight,1,18,25,97.9,320.850474
Weight,1,26,35,97.9,334.4651048
Weight,1,36,45,97.9,341.8536683
Weight,1,46,55,97.9,339.5467539
Weight,1,56,65,97.9,325.6825601
Weight,1,66,79,97.9,292.03102
Weight,1,80,99,97.9,253.1873793
Weight,2,0,18,98,216.273222
Weight,2,18,25,98,308.316107
Weight,2,26,35,98,322.4697674
Weight,2,36,45,98,335.0140552
Weight,2,46,55,98,302.6855075
Weight,2,56,65,98,291.9313712
Weight,2,66,79,98,277.6939352
Weight,2,80,99,98,233.3193438
Weight,1,0,18,98,217.3226211
Weight,1,18,25,98,322.1038005
Weight,1,26,35,98,337.086398
Weight,1,36,45,98,342.7919546
Weight,1,46,55,98,340.2963247
Weight,1,56,65,98,326.7908226
Weight,1,66,79,98,292.6412588
Weight,1,80,99,98,253.4872076
Weight,2,0,18,98.1,217.9945893
Weight,2,18,25,98.1,311.0994398
Weight,2,26,35,98.1,323.0559759
Weight,2,36,45,98.1,337.0290779
Weight,2,46,55,98.1,305.1299902
Weight,2,56,65,98.1,292.4915651
Weight,2,66,79,98.1,283.2098944
Weight,2,80,99,98.1,234.3749159
Weight,1,0,18,98.1,220.0347446
Weight,1,18,25,98.1,322.8749766
Weight,1,26,35,98.1,338.3981469
Weight,1,36,45,98.1,345.3105124
Weight,1,46,55,98.1,342.7187612
Weight,1,56,65,98.1,328.006891
Weight,1,66,79,98.1,293.4666685
Weight,1,80,99,98.1,253.7870359
Weight,2,0,18,98.2,218.5854275
Weight,2,18,25,98.2,313.0009245
Weight,2,26,35,98.2,324.2228812
Weight,2,36,45,98.2,338.0352664
Weight,2,46,55,98.2,308.4677849
Weight,2,56,65,98.2,294.3815858
Weight,2,66,79,98.2,284.9449304
Weight,2,80,99,98.2,236.4622501
Weight,1,0,18,98.2,223.9400085
Weight,1,18,25,98.2,325.2079054
Weight,1,26,35,98.2,339.3902259
Weight,1,36,45,98.2,348.1465356
Weight,1,46,55,98.2,347.2840883
Weight,1,56,65,98.2,329.2533831
Weight,1,66,79,98.2,294.9270088
Weight,1,80,99,98.2,254.7976337
Weight,2,0,18,98.3,222.5413976
Weight,2,18,25,98.3,314.9024093
Weight,2,26,35,98.3,327.6810482
Weight,2,36,45,98.3,339.4400503
Weight,2,46,55,98.3,308.7839274
Weight,2,56,65,98.3,295.6406443
Weight,2,66,79,98.3,285.3428643
Weight,2,80,99,98.3,238.5495843
Weight,1,0,18,98.3,227.5639629
Weight,1,18,25,98.3,327.5234178
Weight,1,26,35,98.3,340.0461004
Weight,1,36,45,98.3,348.5486583
Weight,1,46,55,98.3,348.7259098
Weight,1,56,65,98.3,330.2518555
Weight,1,66,79,98.3,296.60252
Weight,1,80,99,98.3,256.9563976
Weight,2,0,18,98.4,225.3809481
Weight,2,18,25,98.4,316.803894
Weight,2,26,35,98.4,330.4866476
Weight,2,36,45,98.4,342.3263388
Weight,2,46,55,98.4,310.9625328
Weight,2,56,65,98.4,296.7718348
Weight,2,66,79,98.4,286.4154119
Weight,2,80,99,98.4,240.6369185
Weight,1,0,18,98.4,231.8731131
Weight,1,18,25,98.4,328.4231232
Weight,1,26,35,98.4,344.8290234
Weight,1,36,45,98.4,350.3299913
Weight,1,46,55,98.4,349.7074066
Weight,1,56,65,98.4,331.8729126
Weight,1,66,79,98.4,298.3873804
Weight,1,80,99,98.4,259.1151615
Weight,2,0,18,98.5,228.5044538
Weight,2,18,25,98.5,318.457359
Weight,2,26,35,98.5,334.7054084
Weight,2,36,45,98.5,344.0353602
Weight,2,46,55,98.5,315.1581452
Weight,2,56,65,98.5,297.6237
Weight,2,66,79,98.5,290.2768039
Weight,2,80,99,98.5,242.966761
Weight,1,0,18,98.5,233.248796
Weight,1,18,25,98.5,329.0417396
Weight,1,26,35,98.5,349.9558673
Weight,1,36,45,98.5,353.8150546
Weight,1,46,55,98.5,350.296481
Weight,1,56,65,98.5,332.015772
Weight,1,66,79,98.5,300.1722407
Weight,1,80,99,98.5,261.2739254
Weight,2,0,18,98.6,230.7461114
Weight,2,18,25,98.6,319.9785468
Weight,2,26,35,98.6,340.9017134
Weight,2,36,45,98.6,345.2805296
Weight,2,46,55,98.6,321.9552091
Weight,2,56,65,98.6,297.6863112
Weight,2,66,79,98.6,292.993998
Weight,2,80,99,98.6,246.2137253
Weight,1,0,18,98.6,235.89434
Weight,1,18,25,98.6,329.2987983
Weight,1,26,35,98.6,350.6117417
Weight,1,36,45,98.6,354.7180669
Weight,1,46,55,98.6,350.7426961
Weight,1,56,65,98.6,332.1396716
