variable,gender,age_min,age_max,percentile,value
Height,1,0,18,25.2,45.68474908
Height,1,18,25,25.2,67.0472803
Height,1,26,35,25.2,67.02539052
Height,1,36,45,25.2,66.7323195
Height,1,46,55,25.2,66.23373655
Height,1,56,65,25.2,66.2992484
Height,1,66,79,25.2,65.7086969
Height,1,80,99,25.2,65.48397237
Height,2,0,18,25.3,44.8425439
Height,2,18,25,25.3,61.811057
Height,2,26,35,25.3,61.8897972
Height,2,36,45,25.3,61.6535766
Height,2,46,55,25.3,61.11818261
Height,2,56,65,25.3,61.1811354
Height,2,66,79,25.3,60.4331035
Height,2,80,99,25.3,59.6850716
Height,1,0,18,25.3,45.73183572
Height,1,18,25,25.3,67.0472803
Height,1,26,35,25.3,67.0472803
Height,1,36,45,25.3,66.7323195
Height,1,46,55,25.3,66.26003578
Height,1,56,65,25.3,66.2992484
Height,1,66,79,25.3,65.7086969
Height,1,80,99,25.3,65.49464167
Height,2,0,18,25.4,44.85711084
Height,2,18,25,25.4,61.81499401
Height,2,26,35,25.4,61.8897972
Height,2,36,45,25.4,61.66633251
Height,2,46,55,25.4,61.1417653
Height,2,56,65,25.4,61.1811354
Height,2,66,79,25.4,60.4331035
Height,2,80,99,25.4,59.68727633
Height,1,0,18,25.4,45.84915862
Height,1,18,25,25.4,67.0472803
Height,1,26,35,25.4,67.0472803
Height,1,36,45,25.4,66.7323195
Height,1,46,55,25.4,66.28633501
Height,1,56,65,25.4,66.30964211
Height,1,66,79,25.4,65.7086969
Height,1,80,99,25.4,65.50531096
Height,2,0,18,25.5,44.9025833
Height,2,18,25,25.5,61.86026963
Height,2,26,35,25.5,61.8897972
Height,2,36,45,25.5,61.6929467
Height,2,46,55,25.5,61.1417653
Height,2,56,65,25.5,61.19058422
Height,2,66,79,25.5,60.4331035
Height,2,80,99,25.5,59.69767003
Height,1,0,18,25.5,45.9055366
Height,1,18,25,25.5,67.0472803
Height,1,26,35,25.5,67.0472803
Height,1,36,45,25.5,66.7323195
Height,1,46,55,25.5,66.2992484
Height,1,56,65,25.5,66.3386185
Height,1,66,79,25.5,65.7086969
Height,1,80,99,25.5,65.5118464
Height,2,0,18,25.6,44.9212841
Height,2,18,25,25.6,61.8897972
Height,2,26,35,25.6,61.91058461
Height,2,36,45,25.6,61.6929467
Height,2,46,55,25.6,61.1417653
Height,2,56,65,25.6,61.2205055
Height,2,66,79,25.6,60.4331035
Height,2,80,99,25.6,59.70806374
Height,1,0,18,25.6,45.95183584
Height,1,18,25,25.6,67.05704408
Height,1,26,35,25.6,67.0472803
Height,1,36,45,25.6,66.74775258
Height,1,46,55,25.6,66.2992484
Height,1,56,65,25.6,66.3386185
Height,1,66,79,25.6,65.7086969
Height,1,80,99,25.6,65.5118464
Height,2,0,18,25.7,44.99352823
Height,2,18,25,25.7,61.8897972
Height,2,26,35,25.7,61.9291673
Height,2,36,45,25.7,61.71034828
Height,2,46,55,25.7,61.1417653
Height,2,56,65,25.7,61.2205055
Height,2,66,79,25.7,60.4331035
Height,2,80,99,25.7,59.71845744
Height,1,0,18,25.7,46.0236469
Height,1,18,25,25.7,67.07999685
Height,1,26,35,25.7,67.06417007
Height,1,36,45,25.7,66.77165023
Height,1,46,55,25.7,66.2992484
Height,1,56,65,25.7,66.3386185
Height,1,66,79,25.7,65.71357879
Height,1,80,99,25.7,65.5118464
Height,2,0,18,25.8,45.0000243
Height,2,18,25,25.8,61.8897972
Height,2,26,35,25.8,61.9291673
Height,2,36,45,25.8,61.73814357
Height,2,46,55,25.8,61.1417653
Height,2,56,65,25.8,61.2205055
Height,2,66,79,25.8,60.4331035
Height,2,80,99,25.8,59.7332606
Height,1,0,18,25.8,46.063017
Height,1,18,25,25.8,67.0866504
Height,1,26,35,25.8,67.0866504
Height,1,36,45,25.8,66.81940616
Height,1,46,55,25.8,66.32633503
Height,1,56,65,25.8,66.3386185
Height,1,66,79,25.8,65.74239771
Height,1,80,99,25.8,65.5118464
Height,2,0,18,25.9,45.0000243
Height,2,18,25,25.9,61.8897972
Height,2,26,35,25.9,61.9291673
Height,2,36,45,25.9,61.76593887
Height,2,46,55,25.9,61.1417653
Height,2,56,65,25.9,61.2205055
Height,2,66,79,25.9,60.45227674
Height,2,80,99,25.9,59.75404802
Height,1,0,18,25.9,46.1023871
Height,1,18,25,25.9,67.0866504
Height,1,26,35,25.9,67.0866504
Height,1,36,45,25.9,66.8504298
Height,1,46,55,25.9,66.3779886
Height,1,56,65,25.9,66.3386185
Height,1,66,79,25.9,65.748067
Height,1,80,99,25.9,65.5118464
Height,2,0,18,26,45.0787645
Height,2,18,25,26,61.8897972
Height,2,26,35,26,61.9291673
Height,2,36,45,26,61.7716869
Height,2,46,55,26,61.15830074
Height,2,56,65,26,61.2205055
Height,2,66,79,26,60.4724736
Height,2,80,99,26,59.77483543
Height,1,0,18,26,46.1023871
Height,1,18,25,26,67.0866504
Height,1,26,35,26,67.0866504
Height,1,36,45,26,66.8504298
Height,1,46,55,26,66.3779886
Height,1,56,65,26,66.3386185
Height,1,66,79,26,65.748067
Height,1,80,99,26,65.5118464
Height,2,0,18,26.1,45.0787645
Height,2,18,25,26.1,61.89274996
Height,2,26,35,26.1,61.93282872
Height,2,36,45,26.1,61.7716869
Height,2,46,55,26.1,61.1811354
Height,2,56,65,26.1,61.2205055
Height,2,66,79,26.1,60.4724736
Height,2,80,99,26.1,59.79562284
Height,1,0,18,26.1,46.10852884
Height,1,18,25,26.1,67.0866504
Height,1,26,35,26.1,67.0866504
Height,1,36,45,26.1,66.8504298
Height,1,46,55,26.1,66.39168939
Height,1,56,65,26.1,66.3386185
Height,1,66,79,26.1,65.748067
Height,1,80,99,26.1,65.5118464
Height,2,0,18,26.2,45.1181346
Height,2,18,25,26.2,61.91538777
Height,2,26,35,26.2,61.9608996
Height,2,36,45,26.2,61.7716869
Height,2,46,55,26.2,61.1811354
Height,2,56,65,26.2,61.22743464
Height,2,66,79,26.2,60.4724736
Height,2,80,99,26.2,59.80979608
Height,1,0,18,26.2,46.1417572
Height,1,18,25,26.2,67.0866504
Height,1,26,35,26.2,67.0866504
Height,1,36,45,26.2,66.8504298
Height,1,46,55,26.2,66.4173587
Height,1,56,65,26.2,66.3386185
Height,1,66,79,26.2,65.748067
Height,1,80,99,26.2,65.51208262
Height,2,0,18,26.3,45.1968748
Height,2,18,25,26.3,61.93802557
Height,2,26,35,26.3,61.9685374
Height,2,36,45,26.3,61.7716869
Height,2,46,55,26.3,61.1811354
Height,2,56,65,26.3,61.2598756
Height,2,66,79,26.3,60.4724736
Height,2,80,99,26.3,59.82018978
Height,1,0,18,26.3,46.16333201
Height,1,18,25,26.3,67.09960316
Height,1,26,35,26.3,67.0866504
Height,1,36,45,26.3,66.8504298
Height,1,46,55,26.3,66.4173587
Height,1,56,65,26.3,66.3386185
Height,1,66,79,26.3,65.76838197
Height,1,80,99,26.3,65.54409051
Height,2,0,18,26.4,45.23309529
Height,2,18,25,26.4,61.96066338
Height,2,26,35,26.4,61.9685374
Height,2,36,45,26.4,61.78680502
Height,2,46,55,26.4,61.19247399
Height,2,56,65,26.4,61.2598756
Height,2,66,79,26.4,60.4724736
Height,2,80,99,26.4,59.83058349
Height,1,0,18,26.4,46.21041865
Height,1,18,25,26.4,67.12255593
Height,1,26,35,26.4,67.0866504
Height,1,36,45,26.4,66.8504298
Height,1,46,55,26.4,66.4173587
Height,1,56,65,26.4,66.35531142
Height,1,66,79,26.4,65.7874371
Height,1,80,99,26.4,65.5760984
Height,2,0,18,26.5,45.275615
Height,2,18,25,26.5,61.9685374
Height,2,26,35,26.5,61.9685374
Height,2,36,45,26.5,61.811057
Height,2,46,55,26.5,61.2205055
Height,2,56,65,26.5,61.2598756
Height,2,66,79,26.5,60.49786731
Height,2,80,99,26.5,59.8409772
Height,1,0,18,26.5,46.2204974
Height,1,18,25,26.5,67.1260205
Height,1,26,35,26.5,67.0866504
Height,1,36,45,26.5,66.8504298
Height,1,46,55,26.5,66.4173587
Height,1,56,65,26.5,66.38743742
Height,1,66,79,26.5,65.7874371
Height,1,80,99,26.5,65.60810629
Height,2,0,18,26.6,45.275615
Height,2,18,25,26.6,61.9685374
Height,2,26,35,26.6,61.9685374
Height,2,36,45,26.6,61.811057
Height,2,46,55,26.6,61.2205055
Height,2,56,65,26.6,61.2598756
Height,2,66,79,26.6,60.5118437
Height,2,80,99,26.6,59.842552
Height,1,0,18,26.6,46.30459193
Height,1,18,25,26.6,67.1260205
Height,1,26,35,26.6,67.0866504
Height,1,36,45,26.6,66.8504298
Height,1,46,55,26.6,66.4173587
Height,1,56,65,26.6,66.4173587
Height,1,66,79,26.6,65.7874371
Height,1,80,99,26.6,65.63334253
Height,2,0,18,26.7,45.3149851
Height,2,18,25,26.7,61.9685374
Height,2,26,35,26.7,61.98314371
Height,2,36,45,26.7,61.811057
Height,2,46,55,26.7,61.2205055
Height,2,56,65,26.7,61.2598756
Height,2,66,79,26.7,60.5118437
Height,2,80,99,26.7,59.842552
Height,1,0,18,26.7,46.3386077
Height,1,18,25,26.7,67.1260205
Height,1,26,35,26.7,67.11806774
Height,1,36,45,26.7,66.85314634
Height,1,46,55,26.7,66.4173587
Height,1,56,65,26.7,66.4173587
Height,1,66,79,26.7,65.80491742
Height,1,80,99,26.7,65.64401183
Height,2,0,18,26.8,45.37561505
Height,2,18,25,26.8,61.97247441
Height,2,26,35,26.8,62.0079075
Height,2,36,45,26.8,61.81924598
Height,2,46,55,26.8,61.2205055
Height,2,56,65,26.8,61.2598756
Height,2,66,79,26.8,60.5118437
Height,2,80,99,26.8,59.842552
Height,1,0,18,26.8,46.3386077
Height,1,18,25,26.8,67.1356268
Height,1,26,35,26.8,67.16507564
Height,1,36,45,26.8,66.87704399
Height,1,46,55,26.8,66.41830358
Height,1,56,65,26.8,66.4173587
Height,1,66,79,26.8,65.83373634
Height,1,80,99,26.8,65.65468112
Height,2,0,18,26.9,45.3937253
Height,2,18,25,26.9,61.99511222
Height,2,26,35,26.9,62.0079075
Height,2,36,45,26.9,61.84704127
Height,2,46,55,26.9,61.2205055
Height,2,56,65,26.9,61.2598756
Height,2,66,79,26.9,60.5118437
Height,2,80,99,26.9,59.842552
Height,1,0,18,26.9,46.36711165
Height,1,18,25,26.9,67.15857957
Height,1,26,35,26.9,67.1653906
Height,1,36,45,26.9,66.8897999
Height,1,46,55,26.9,66.44460281
Height,1,56,65,26.9,66.43720123
Height,1,66,79,26.9,65.86255525
Height,1,80,99,26.9,65.66535042
Height,2,0,18,27,45.46655999
Height,2,18,25,27,62.0079075
Height,2,26,35,27,62.0079075
Height,2,36,45,27,61.8504271
Height,2,46,55,27,61.2205055
Height,2,56,65,27,61.2598756
Height,2,66,79,27,60.51617441
Height,2,80,99,27,59.842552
Height,1,0,18,27,46.3779778
Height,1,18,25,27,67.1653906
Height,1,26,35,27,67.1653906
Height,1,36,45,27,66.8897999
Height,1,46,55,27,66.4567288
Height,1,56,65,27,66.4567288
Height,1,66,79,27,65.8661773
Height,1,80,99,27,65.6693268
Height,2,0,18,27.1,45.5118356
Height,2,18,25,27.1,62.0079075
Height,2,26,35,27.1,62.0079075
Height,2,36,45,27.1,61.86326175
Height,2,46,55,27.1,61.24467874
Height,2,56,65,27.1,61.2598756
Height,2,66,79,27.1,60.54345789
Height,2,80,99,27.1,59.842552
Height,1,0,18,27.1,46.456718
Height,1,18,25,27.1,67.1653906
Height,1,26,35,27.1,67.1653906
Height,1,36,45,27.1,66.8897999
Height,1,46,55,27.1,66.45783116
Height,1,56,65,27.1,66.4567288
Height,1,66,79,27.1,65.8661773
Height,1,80,99,27.1,65.6693268
Height,2,0,18,27.2,45.5512057
Height,2,18,25,27.2,62.0079075
Height,2,26,35,27.2,62.0079075
Height,2,36,45,27.2,61.89105704
Height,2,46,55,27.2,61.2992457
Height,2,56,65,27.2,61.28570239
Height,2,66,79,27.2,60.5512138
Height,2,80,99,27.2,59.842552
Height,1,0,18,27.2,46.46900147
Height,1,18,25,27.2,67.18806778
Height,1,26,35,27.2,67.18050872
Height,1,36,45,27.2,66.89389439
Height,1,46,55,27.2,66.48413039
Height,1,56,65,27.2,66.4567288
Height,1,66,79,27.2,65.8661773
Height,1,80,99,27.2,65.6693268
Height,2,0,18,27.3,45.57600886
Height,2,18,25,27.3,62.0079075
Height,2,26,35,27.3,62.0079075
Height,2,36,45,27.3,61.91885233
Height,2,46,55,27.3,61.2992457
Height,2,56,65,27.3,61.2992457
Height,2,66,79,27.3,60.5512138
Height,2,80,99,27.3,59.84822129
Height,1,0,18,27.3,46.4960881
Height,1,18,25,27.3,67.2047607
Height,1,26,35,27.3,67.20401267
Height,1,36,45,27.3,66.91779204
Height,1,46,55,27.3,66.4960989
Height,1,56,65,27.3,66.48696504
Height,1,66,79,27.3,65.8661773
Height,1,80,99,27.3,65.6693268
Height,2,0,18,27.4,45.64844985
Height,2,18,25,27.4,62.02956106
Height,2,26,35,27.4,62.02215948
Height,2,36,45,27.4,61.9291673
Height,2,46,55,27.4,61.2992457
Height,2,56,65,27.4,61.2992457
Height,2,66,79,27.4,60.5512138
Height,2,80,99,27.4,59.86900871
Height,1,0,18,27.4,46.52380465
Height,1,18,25,27.4,67.2047607
Height,1,26,35,27.4,67.2047607
Height,1,36,45,27.4,66.92917
Height,1,46,55,27.4,66.4960989
Height,1,56,65,27.4,66.4960989
Height,1,66,79,27.4,65.8661773
Height,1,80,99,27.4,65.67932681
Height,2,0,18,27.5,45.73329241
Height,2,18,25,27.5,62.0472776
Height,2,26,35,27.5,62.0472776
Height,2,36,45,27.5,61.93507282
Height,2,46,55,27.5,61.30613547
Height,2,56,65,27.5,61.2992457
Height,2,66,79,27.5,60.5512138
Height,2,80,99,27.5,59.88979612
Height,1,0,18,27.5,46.5354582
Height,1,18,25,27.5,67.2047607
Height,1,26,35,27.5,67.21165047
Height,1,36,45,27.5,66.92917
Height,1,46,55,27.5,66.4960989
Height,1,56,65,27.5,66.4960989
Height,1,66,79,27.5,65.87798833
Height,1,80,99,27.5,65.6899961
Height,2,0,18,27.6,45.7480562
Height,2,18,25,27.6,62.0472776
Height,2,26,35,27.6,62.0472776
Height,2,36,45,27.6,61.96286811
Height,2,46,55,27.6,61.33436383
Height,2,56,65,27.6,61.2992457
Height,2,66,79,27.6,60.56176499
Height,2,80,99,27.6,59.91058353
Height,1,0,18,27.6,46.5748283
Height,1,18,25,27.6,67.2047607
Height,1,26,35,27.6,67.23515442
Height,1,36,45,27.6,66.92917
Height,1,46,55,27.6,66.4960989
Height,1,56,65,27.6,66.50460284
Height,1,66,79,27.6,65.9055474
Height,1,80,99,27.6,65.7006654
Height,2,0,18,27.7,45.7480562
Height,2,18,25,27.7,62.05810438
Height,2,26,35,27.7,62.0472776
Height,2,36,45,27.7,61.9685374
Height,2,46,55,27.7,61.3386158
Height,2,56,65,27.7,61.2992457
Height,2,66,79,27.7,60.58904847
Height,2,80,99,27.7,59.9212922
Height,1,0,18,27.7,46.6141984
Height,1,18,25,27.7,67.22409142
Height,1,26,35,27.7,67.2441308
Height,1,36,45,27.7,66.94011489
Height,1,46,55,27.7,66.49751622
Height,1,56,65,27.7,66.535469
Height,1,66,79,27.7,65.9055474
Height,1,80,99,27.7,65.7113347
Height,2,0,18,27.8,45.7874263
Height,2,18,25,27.8,62.08074219
Height,2,26,35,27.8,62.0472776
Height,2,36,45,27.8,61.9685374
Height,2,46,55,27.8,61.3386158
Height,2,56,65,27.8,61.2992457
Height,2,66,79,27.8,60.5905839
Height,2,80,99,27.8,59.9212922
Height,1,0,18,27.8,46.6535685
Height,1,18,25,27.8,67.2441308
Height,1,26,35,27.8,67.2441308
Height,1,36,45,27.8,66.98791019
Height,1,46,55,27.8,66.52381545
Height,1,56,65,27.8,66.535469
Height,1,66,79,27.8,65.9055474
Height,1,80,99,27.8,65.72200399
Height,2,0,18,27.9,45.7874263
Height,2,18,25,27.9,62.10337999
Height,2,26,35,27.9,62.0472776
Height,2,36,45,27.9,61.9685374
Height,2,46,55,27.9,61.34030871
Height,2,56,65,27.9,61.2992457
Height,2,66,79,27.9,60.5905839
Height,2,80,99,27.9,59.9212922
Height,1,0,18,27.9,46.68049765
Height,1,18,25,27.9,67.2441308
Height,1,26,35,27.9,67.2441308
Height,1,36,45,27.9,67.02180785
Height,1,46,55,27.9,66.535469
Height,1,56,65,27.9,66.56161075
Height,1,66,79,27.9,65.9055474
Height,1,80,99,27.9,65.73267329
Height,2,0,18,28,45.8267964
Height,2,18,25,28,62.1260178
Height,2,26,35,28,62.0472776
Height,2,36,45,28,61.9685374
Height,2,46,55,28,61.36853708
Height,2,56,65,28,61.31656854
Height,2,66,79,28,60.5905839
Height,2,80,99,28,59.9212922
Height,1,0,18,28,46.72758429
Height,1,18,25,28,67.25357962
Height,1,26,35,28,67.25043002
Height,1,36,45,28,67.0457055
Height,1,46,55,28,66.535469
Height,1,56,65,28,66.5748391
Height,1,66,79,28,65.9055474
Height,1,80,99,28,65.74334259
Height,2,0,18,28.1,45.8267964
Height,2,18,25,28.1,62.14865561
Height,2,26,35,28.1,62.0472776
Height,2,36,45,28.1,61.98373426
Height,2,46,55,28.1,61.3779859
Height,2,56,65,28.1,61.3386158
Height,2,66,79,28.1,60.5905839
Height,2,80,99,28.1,59.9212922
Height,1,0,18,28.1,46.77467093
Height,1,18,25,28.1,67.27653239
Height,1,26,35,28.1,67.27393397
Height,1,36,45,28.1,67.06960315
Height,1,46,55,28.1,66.535469
Height,1,56,65,28.1,66.5748391
Height,1,66,79,28.1,65.9055474
Height,1,80,99,28.1,65.748067
Height,2,0,18,28.2,45.8661665
Height,2,18,25,28.2,62.1653879
Height,2,26,35,28.2,62.04987603
Height,2,36,45,28.2,62.0079075
Height,2,46,55,28.2,61.3856237
Height,2,56,65,28.2,61.3386158
Height,2,66,79,28.2,60.5905839
Height,2,80,99,28.2,59.9212922
Height,1,0,18,28.2,46.8110489
Height,1,18,25,28.2,67.31546942
Height,1,26,35,28.2,67.2835009
Height,1,36,45,28.2,67.0935008
Height,1,46,55,28.2,66.55027216
Height,1,56,65,28.2,66.5748391
Height,1,66,79,28.2,65.9055474
Height,1,80,99,28.2,65.748067
Height,2,0,18,28.3,45.9055366
Height,2,18,25,28.3,62.1653879
Height,2,26,35,28.3,62.07794691
Height,2,36,45,28.3,62.0079075
Height,2,46,55,28.3,61.41385206
Height,2,56,65,28.3,61.3386158
Height,2,66,79,28.3,60.5905839
Height,2,80,99,28.3,59.9212922
Height,1,0,18,28.3,46.86884421
Height,1,18,25,28.3,67.36137496
Height,1,26,35,28.3,67.2835009
Height,1,36,45,28.3,67.11739845
Height,1,46,55,28.3,66.57657138
Height,1,56,65,28.3,66.5748391
Height,1,66,79,28.3,65.91168914
Height,1,80,99,28.3,65.748067
Height,2,0,18,28.4,45.9456941
Height,2,18,25,28.4,62.1653879
Height,2,26,35,28.4,62.0866477
Height,2,36,45,28.4,62.0079075
Height,2,46,55,28.4,61.417356
Height,2,56,65,28.4,61.37137172
Height,2,66,79,28.4,60.5905839
Height,2,80,99,28.4,59.9212922
Height,1,0,18,28.4,46.9685293
Height,1,18,25,28.4,67.3847608
Height,1,26,35,28.4,67.30507571
Height,1,36,45,28.4,67.1260205
Height,1,46,55,28.4,66.60287061
Height,1,56,65,28.4,66.60413045
Height,1,66,79,28.4,65.94050805
Height,1,80,99,28.4,65.748067
Height,2,0,18,28.5,46.0236469
Height,2,18,25,28.5,62.1653879
Height,2,26,35,28.5,62.0866477
Height,2,36,45,28.5,62.0079075
Height,2,46,55,28.5,61.417356
Height,2,56,65,28.5,61.3779859
Height,2,66,79,28.5,60.5905839
Height,2,80,99,28.5,59.93074102
Height,1,0,18,28.5,46.9685293
Height,1,18,25,28.5,67.4016112
Height,1,26,35,28.5,67.322871
Height,1,36,45,28.5,67.1260205
Height,1,46,55,28.5,66.6142092
Height,1,56,65,28.5,66.6142092
Height,1,66,79,28.5,65.9449175
Height,1,80,99,28.5,65.77582292
Height,2,0,18,28.6,46.063017
Height,2,18,25,28.6,62.1653879
Height,2,26,35,28.6,62.0866477
Height,2,36,45,28.6,62.0079075
Height,2,46,55,28.6,61.417356
Height,2,56,65,28.6,61.39877331
Height,2,66,79,28.6,60.5905839
Height,2,80,99,28.6,59.94113473
Height,1,0,18,28.6,47.01010413
Height,1,18,25,28.6,67.4016112
Height,1,26,35,28.6,67.322871
Height,1,36,45,28.6,67.1497213
Height,1,46,55,28.6,66.6142092
Height,1,56,65,28.6,66.62901236
Height,1,66,79,28.6,65.9449175
Height,1,80,99,28.6,65.80783081
Height,2,0,18,28.7,46.063017
Height,2,18,25,28.7,62.16637215
Height,2,26,35,28.7,62.0866477
Height,2,36,45,28.7,62.0079075
Height,2,46,55,28.7,61.417356
Height,2,56,65,28.7,61.417356
Height,2,66,79,28.7,60.5905839
Height,2,80,99,28.7,59.95152844
Height,1,0,18,28.7,47.0472695
Height,1,18,25,28.7,67.4016112
Height,1,26,35,28.7,67.322871
Height,1,36,45,28.7,67.1653906
Height,1,46,55,28.7,66.6142092
Height,1,56,65,28.7,66.6535793
Height,1,66,79,28.7,65.94822459
Height,1,80,99,28.7,65.8398387
Height,2,0,18,28.8,46.08821386
Height,2,18,25,28.8,62.18900996
Height,2,26,35,28.8,62.10019101
Height,2,36,45,28.8,62.0079075
Height,2,46,55,28.8,61.43688357
Height,2,56,65,28.8,61.417356
Height,2,66,79,28.8,60.5905839
Height,2,80,99,28.8,59.96318199
Height,1,0,18,28.8,47.0649073
Height,1,18,25,28.8,67.4016112
Height,1,26,35,28.8,67.322871
Height,1,36,45,28.8,67.1653906
Height,1,46,55,28.8,66.62932732
Height,1,56,65,28.8,66.6535793
Height,1,66,79,28.8,65.9770435
Height,1,80,99,28.8,65.8661773
Height,2,0,18,28.9,46.13368633
Height,2,18,25,28.9,62.204758
Height,2,26,35,28.9,62.1260178
Height,2,36,45,28.9,62.00924608
Height,2,46,55,28.9,61.4567261
Height,2,56,65,28.9,61.417356
Height,2,66,79,28.9,60.60148942
Height,2,80,99,28.9,59.9839694
Height,1,0,18,28.9,47.1260097
Height,1,18,25,28.9,67.4016112
Height,1,26,35,28.9,67.322871
Height,1,36,45,28.9,67.1653906
Height,1,46,55,28.9,66.6535793
Height,1,56,65,28.9,66.6535793
Height,1,66,79,28.9,65.9842876
Height,1,80,99,28.9,65.8661773
Height,2,0,18,29,46.1811273
Height,2,18,25,29,62.204758
Height,2,26,35,29,62.1260178
Height,2,36,45,29,62.03704137
Height,2,46,55,29,61.4567261
Height,2,56,65,29,61.417356
Height,2,66,79,29,60.6287729
Height,2,80,99,29,60.00475681
Height,1,0,18,29,47.15908058
Height,1,18,25,29,67.40436711
Height,1,26,35,29,67.32798911
Height,1,36,45,29,67.1665717
Height,1,46,55,29,66.6535793
Height,1,56,65,29,66.6535793
Height,1,66,79,29,65.9842876
Height,1,80,99,29,65.8661773
Height,2,0,18,29.1,46.22876512
Height,2,18,25,29.1,62.21755328
Height,2,26,35,29.1,62.1260178
Height,2,36,45,29.1,62.06483666
Height,2,46,55,29.1,61.4567261
Height,2,56,65,29.1,61.417356
Height,2,66,79,29.1,60.629954
Height,2,80,99,29.1,60.02554422
Height,1,0,18,29.1,47.16679712
Height,1,18,25,29.1,67.42731988
Height,1,26,35,29.1,67.35149306
Height,1,36,45,29.1,67.19046935
Height,1,46,55,29.1,66.6535793
Height,1,56,65,29.1,66.6535793
Height,1,66,79,29.1,65.9842876
Height,1,80,99,29.1,65.8661773
Height,2,0,18,29.2,46.2992376
Height,2,18,25,29.2,62.24019109
Height,2,26,35,29.2,62.1260178
Height,2,36,45,29.2,62.09263196
Height,2,46,55,29.2,61.47105682
Height,2,56,65,29.2,61.44160798
Height,2,66,79,29.2,60.629954
Height,2,80,99,29.2,60.0394025
Height,1,0,18,29.2,47.2047499
Height,1,18,25,29.2,67.4409813
Height,1,26,35,29.2,67.38775292
Height,1,36,45,29.2,67.2047607
Height,1,46,55,29.2,66.6535793
Height,1,56,65,29.2,66.6535793
Height,1,66,79,29.2,65.9842876
Height,1,80,99,29.2,65.87137415
Height,2,0,18,29.3,46.2992376
Height,2,18,25,29.3,62.2441281
Height,2,26,35,29.3,62.1260178
Height,2,36,45,29.3,62.12042725
Height,2,46,55,29.3,61.4960962
Height,2,56,65,29.3,61.4567261
Height,2,66,79,29.3,60.63188313
Height,2,80,99,29.3,60.0394025
Height,1,0,18,29.3,47.2216003
Height,1,18,25,29.3,67.4409813
Height,1,26,35,29.3,67.43476082
Height,1,36,45,29.3,67.2047607
Height,1,46,55,29.3,66.6535793
Height,1,56,65,29.3,66.65704387
Height,1,66,79,29.3,65.9842876
Height,1,80,99,29.3,65.88204345
Height,2,0,18,29.4,46.32167856
Height,2,18,25,29.4,62.2441281
Height,2,26,35,29.4,62.1260178
Height,2,36,45,29.4,62.1260178
Height,2,46,55,29.4,61.4960962
Height,2,56,65,29.4,61.4567261
Height,2,66,79,29.4,60.65916661
Height,2,80,99,29.4,60.0394025
Height,1,0,18,29.4,47.26868694
Height,1,18,25,29.4,67.4409813
Height,1,26,35,29.4,67.4409813
Height,1,36,45,29.4,67.2047607
Height,1,46,55,29.4,66.66901238
Height,1,56,65,29.4,66.68916987
Height,1,66,79,29.4,65.99247658
Height,1,80,99,29.4,65.89271275
Height,2,0,18,29.5,46.36715102
Height,2,18,25,29.5,62.2441281
Height,2,26,35,29.5,62.1260178
Height,2,36,45,29.5,62.1260178
Height,2,46,55,29.5,61.5163718
Height,2,56,65,29.5,61.4567261
Height,2,66,79,29.5,60.6693241
Height,2,80,99,29.5,60.0394025
Height,1,0,18,29.5,47.31577358
Height,1,18,25,29.5,67.4409813
Height,1,26,35,29.5,67.4409813
Height,1,36,45,29.5,67.20731976
Height,1,46,55,29.5,66.6929494
Height,1,56,65,29.5,66.6929494
Height,1,66,79,29.5,66.02129549
Height,1,80,99,29.5,65.90338204
Height,2,0,18,29.6,46.41262349
Height,2,18,25,29.6,62.25200212
Height,2,26,35,29.6,62.1260178
Height,2,36,45,29.6,62.1260178
Height,2,46,55,29.6,61.5354663
Height,2,56,65,29.6,61.4567261
Height,2,66,79,29.6,60.6693241
Height,2,80,99,29.6,60.05641038
Height,1,0,18,29.6,47.36286022
Height,1,18,25,29.6,67.4409813
Height,1,26,35,29.6,67.4409813
Height,1,36,45,29.6,67.23121741
Height,1,46,55,29.6,66.6929494
